CUSTOMER_ID,LOAN_ACCOUNT_ID,LOAN_STATUS,LOAN_BEHAVIOR,LOAN_TYPE,LOAN_AMOUNT,PRINCIPAL_LOAN_AMOUNT,INTEREST_EARNED,LOAN_START_DATE,MATURITY_DATE,,MSME TYPE
52513428.57,81882580,Active,Current,Housing,15106169.97,14842086.78,0.1,2023-09-12T00:00:00.000,2033-09-12T00:00:00.000,,Small
52513428.57,81882580,Active,Current,Housing,15106171.51,14931576.07,1.64,2023-09-12T00:00:00.000,2033-09-12T00:00:00.000,,Small
52513428.57,81882580,Active,Current,Housing,15106170.25,14572884.73,0.38,2023-09-12T00:00:00.000,2033-09-12T00:00:00.000,,Small
52513428.57,81882580,Active,Current,Housing,15106168.7,14666929.25,-1.17,2023-09-12T00:00:00.000,2033-09-12T00:00:00.000,,Small
52513428.57,81882580,Active,Current,Housing,15106168.49,14754843.56,-1.38,2023-09-12T00:00:00.000,2033-09-12T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,64998.96,33852.7,-0.79,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,65000.18,31101.28,0.43,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,564998.86,442458.63,-0.96,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,65002.04,25393.23,2.3,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,565001.23,505117.28,1.41,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,565000.26,484382.14,0.44,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,65001.58,22436.94,1.84,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,565001.15,525293.82,1.33,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,564999.48,463579.31,-0.34,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,64999.77,31100.87,0.03,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52490515.71,29334722.86,Active,Current,MTL,564999.03,420579.46,-0.79,2023-08-17T00:00:00.000,2025-08-17T00:00:00.000,,Small
52490515.71,39715964.29,Active,Current,Personal Loans,65000.78,22436.14,1.03,2022-09-30T00:00:00.000,2024-09-30T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,74999.26,52144.91,-0.49,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,74998.41,57613.53,-1.34,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,75000.71,54057.46,0.96,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,75000.48,55856.25,0.73,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,74999.13,61061,-0.62,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52378930,131774978.6,Active,Current,Personal Loans,74998.66,59375.42,-1.09,2023-01-10T00:00:00.000,2026-01-10T00:00:00.000,,Small
52197345.71,68657022.86,Active,Current,Personal Loans,79999.54,74195.47,-0.17,2024-01-29T00:00:00.000,2025-01-29T00:00:00.000,,Small
52197345.71,68657022.86,Active,Current,Personal Loans,80000.53,74196.46,0.82,2024-01-29T00:00:00.000,2025-01-29T00:00:00.000,,Small
52197345.71,68657022.86,Active,Current,Personal Loans,79996.68,79996.68,-3.04,2024-01-29T00:00:00.000,2025-01-29T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,599999.24,506808.69,-0.47,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,600001.04,506810.49,1.33,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,600000.34,506809.79,0.63,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,600001.73,506811.18,2.02,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,600000.86,506810.31,1.14,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51708528.57,39377335.71,Active,Principal Past Due,MTL,599998.11,506807.56,-1.6,2021-01-20T00:00:00.000,2024-01-20T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,65000.31,54069.19,0.57,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,65000.99,49314.29,1.25,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,65001.55,58593.01,1.8,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,64999.79,51752.17,0.05,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,65002.76,60762.1,3.01,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51300842.86,58610865.71,Active,Current,Personal Loans,64999.96,56335.35,0.22,2023-08-24T00:00:00.000,2025-08-24T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,580000.29,492868.38,0.49,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,580000.53,518845.61,0.73,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,579999.14,479684.35,-0.66,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,580001.19,452134.08,1.39,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,580000.42,506103.88,0.62,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51216744.29,30500707.14,Active,Current,MTL,579998.69,466277.1,-1.11,2023-05-25T00:00:00.000,2026-05-25T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,49999.01,45071.25,-0.74,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,50000.65,37997.26,0.91,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,49999.04,41596.24,-0.7,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,49999.92,39816.91,0.18,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,49998.43,36082.07,-1.32,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
51205400,129144580,Active,Current,Personal Loans,50000.7,43369.14,0.95,2023-07-12T00:00:00.000,2025-07-12T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,0.27,1626700.27,0.27,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,-0.7,1710399.3,-0.69,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,1.03,700001.03,1.03,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,0.61,1710400.61,0.62,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,0.33,1710400.33,0.33,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50727374.29,22425580,Active,Current,KN Credit Line,-0.35,499999.65,-0.35,2023-10-17T00:00:00.000,2024-10-01T00:00:00.000,,Small
50677474.29,104970635.7,Active,Current,MTL,1500000.88,381774.06,1,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50677474.29,82407950,Active,Amortization Past Due,MTL,4000000.29,2336226.08,0.44,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,104970635.7,Active,Current,MTL,1500000.56,472120.84,0.68,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50677474.29,104970635.7,Active,Current,MTL,1500000.9,427111.46,1.02,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50677474.29,104970635.7,Active,Current,MTL,1500000.21,516844.3,0.33,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50677474.29,82407950,Active,Amortization Past Due,MTL,3999999.99,2550373.99,0.14,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,82407950,Active,Current,MTL,3999998.45,2550372.45,-1.4,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,82407950,Active,Amortization Past Due,MTL,4000001.28,2420423.03,1.43,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,82407950,Active,Amortization Past Due,MTL,3999999.08,2759094.07,-0.77,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,82407950,Active,Amortization Past Due,MTL,3999998.66,2227822.55,-1.19,2022-08-26T00:00:00.000,2025-08-26T00:00:00.000,,Small
50677474.29,104970635.7,Active,Amortization Past Due,MTL,1500000.15,604691.83,0.27,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50677474.29,104970635.7,Active,Current,MTL,1500000.16,381773.34,0.28,2021-10-29T00:00:00.000,2024-10-29T00:00:00.000,,Small
50441374.29,3126465.714,Active,Current,KN Credit Line,1.75,800001.75,1.75,2024-03-13T00:00:00.000,2025-03-01T00:00:00.000,,Small
50381442.86,24727307.14,Active,Current,Housing,3195361.34,2168445.08,1.41,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
50381442.86,24727307.14,Active,Current,Housing,3195361.06,2288818.04,1.13,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
50381442.86,24727307.14,Active,Amortization Past Due,Housing,3195360.67,2288817.65,0.74,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
50381442.86,24727307.14,Active,Amortization Past Due,Housing,3195359.49,2218382.58,-0.44,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
50381442.86,24727307.14,Active,Current,Housing,3195360.29,2193390.57,0.36,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
50381442.86,24727307.14,Active,Current,Housing,3195361.72,2241195.61,1.79,2019-11-13T00:00:00.000,2030-01-13T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,80997.22,30571.05,-2.52,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,80999.61,39926.49,-0.13,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,81000.7,44428.4,0.96,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,80999.4,48865.28,-0.35,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,81001,53176.38,1.26,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49955288.57,117257278.6,Active,Current,Personal Loans,80999.79,35325.15,0.05,2023-03-02T00:00:00.000,2024-09-02T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,470000.7,186585.72,0.89,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,470000.6,214346.68,0.79,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,469999.93,200576.58,0.12,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,469999.45,228013.1,-0.36,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,469997.54,241344.9,-2.27,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49902001.43,43478792.86,Active,Current,MTL,470000.71,172174.07,0.9,2022-02-11T00:00:00.000,2025-02-11T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,118999.76,98996.44,0.01,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,118998.23,76682.12,-1.51,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,118998.77,94760.55,-0.98,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,119001.44,81420.94,1.69,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,119000.88,90369.28,1.14,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
49335658.57,46466850,Active,Current,Personal Loans,119000.82,85944.03,1.07,2023-05-17T00:00:00.000,2025-05-17T00:00:00.000,,Small
48979687.14,109662022.9,Active,Current,Personal Loans,34999.39,33721.13,-0.33,2023-11-30T00:00:00.000,2026-11-30T00:00:00.000,,Small
48979687.14,109662022.9,Active,Current,Personal Loans,35000.96,35000.96,1.24,2023-11-30T00:00:00.000,2026-11-30T00:00:00.000,,Small
48979687.14,109662022.9,Active,Current,Personal Loans,35000.38,35000.38,0.66,2023-11-30T00:00:00.000,2026-11-30T00:00:00.000,,Small
48979687.14,109662022.9,Active,Current,Personal Loans,34998.33,33044.89,-1.39,2023-11-30T00:00:00.000,2026-11-30T00:00:00.000,,Small
48979687.14,109662022.9,Active,Current,Personal Loans,34998.64,33045.2,-1.08,2023-11-30T00:00:00.000,2026-11-30T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,300000.06,287629.79,0.26,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,300000.53,300000.53,0.73,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,299998.84,281365.25,-0.96,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,299999.11,268216.55,-0.69,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,300001.14,274997.85,1.34,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48739830,91425580,Active,Current,MTL,300000.12,293946.93,0.32,2023-10-12T00:00:00.000,2026-10-12T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2849999.98,2171768.87,0.27,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2849999.27,2171768.16,-0.44,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2850001.15,2171770.04,1.43,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2849998.35,2171767.24,-1.36,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,119999.6,22110.05,-0.15,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,120000.13,22110.58,0.38,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,119999.66,22110.11,-0.08,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,120000.16,22110.61,0.41,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,120002.09,22112.54,2.34,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,27303350,Active,Principal Past Due,Personal Loans,119999.19,22109.64,-0.55,2021-09-13T00:00:00.000,2022-09-13T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2850001.2,2171770.09,1.48,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48590860,92503907.14,Active,Principal Past Due,MTL,2850000.86,2171769.75,1.14,2021-05-28T00:00:00.000,2024-05-28T00:00:00.000,,Small
48440745.71,78836521.43,Active,Amortization Past Due,MTL,310000.9,87651.3,1.07,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
48440745.71,78836521.43,Active,Current,MTL,309998.81,128697.45,-1.02,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
48440745.71,122701022.9,Active,Current,Personal Loans,89999.54,83371.67,-0.21,2023-12-27T00:00:00.000,2024-12-27T00:00:00.000,,Small
48440745.71,78836521.43,Active,Current,MTL,309998.93,115170.45,-0.9,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
48440745.71,122701022.9,Active,Current,Personal Loans,90000.27,69573.53,0.53,2023-12-27T00:00:00.000,2024-12-27T00:00:00.000,,Small
48440745.71,122701022.9,Active,Current,Personal Loans,89998.96,89998.96,-0.78,2023-12-27T00:00:00.000,2024-12-27T00:00:00.000,,Small
48440745.71,78836521.43,Active,Current,MTL,309999.05,101508.41,-0.78,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
48440745.71,122701022.9,Active,Current,Personal Loans,89999.64,76599.34,-0.1,2023-12-27T00:00:00.000,2024-12-27T00:00:00.000,,Small
48440745.71,78836521.43,Active,Current,MTL,310000.06,141974.78,0.23,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
48440745.71,78836521.43,Active,Current,MTL,309999.12,87649.52,-0.71,2022-08-25T00:00:00.000,2024-08-25T00:00:00.000,,Small
47670214.29,88898451.43,Active,Current,Auto,911000.46,868354.23,0.57,2024-01-22T00:00:00.000,2028-12-23T00:00:00.000,,Small
47670214.29,88898451.43,Active,Current,Auto,911000.05,880324.9,0.15,2024-01-22T00:00:00.000,2028-12-23T00:00:00.000,,Small
47670214.29,88898451.43,Active,Current,Auto,910999.56,891669.86,-0.33,2024-01-22T00:00:00.000,2028-12-23T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,50000.29,8544.38,0.54,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,50000.34,8544.43,0.6,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,49998.88,8542.97,-0.87,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,49997.73,8541.82,-2.02,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,50000.9,8544.99,1.15,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47584302.86,65440735.71,Active,Principal Past Due,Personal Loans,50001.19,8545.28,1.44,2020-01-06T00:00:00.000,2023-03-06T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,300000.15,101002.79,0.34,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,300000.38,137071.32,0.57,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,299999.47,119292.07,-0.34,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,300000.27,110221.08,0.46,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,299999.45,91530,-0.36,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47221472.86,24951207.14,Active,Current,MTL,300001.16,128287.2,1.35,2021-12-17T00:00:00.000,2024-12-17T00:00:00.000,,Small
47168142.86,117522792.9,Active,Current,MTL,900000.51,514137.84,0.55,2022-06-28T00:00:00.000,2025-06-28T00:00:00.000,,Small
47168142.86,117522792.9,Active,Current,MTL,899999.06,489320.42,-0.9,2022-06-28T00:00:00.000,2025-06-28T00:00:00.000,,Small
47168142.86,117522792.9,Active,Current,MTL,900001.28,439364.48,1.32,2022-06-28T00:00:00.000,2025-06-28T00:00:00.000,,Small
47168142.86,117522792.9,Active,Current,MTL,900000.49,464359.34,0.53,2022-06-28T00:00:00.000,2025-06-28T00:00:00.000,,Small
47168142.86,117522792.9,Active,Amortization Past Due,MTL,900000.59,439363.79,0.63,2022-06-28T00:00:00.000,2025-06-28T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,1000000.92,778951.53,1.2,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,999999.55,778950.16,-0.16,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,999999.68,778950.29,-0.03,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,1000001.35,778951.96,1.64,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,999998.93,778949.54,-0.78,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46793460,59005035.71,Active,Principal Past Due,MTL,1000000.75,778951.36,1.04,2020-09-18T00:00:00.000,2023-09-18T00:00:00.000,,Small
46683888.57,105233621.4,Active,Current,Housing,1137382.14,169487.33,1.56,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
46683888.57,105233621.4,Active,Amortization Past Due,Housing,1137380.75,101887,0.17,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
46683888.57,105233621.4,Active,Current,Housing,1137379.96,202881.67,-0.62,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
46683888.57,105233621.4,Active,Current,Housing,1137380.91,135908.04,0.33,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
46683888.57,105233621.4,Active,Amortization Past Due,Housing,1137381.74,135908.87,1.16,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
46683888.57,105233621.4,Active,Amortization Past Due,Housing,1137382.24,63192.99,1.66,2021-04-15T00:00:00.000,2024-04-15T00:00:00.000,,Small
