CUSTOMER_ID,GENDER,AGE,MARITAL_STATUS,EDUCATION,BANK_TENURE,CUSTOMER_LOCATION,DIGITAL_INDICATOR,SEC,HOME_OWNER_INDICATOR,CAR_OWNER_INDICATOR,MONTHLY_INCOME,INCOME_SOURCE,ENVIRONMENTAL_AFF_INDICATOR,HUMANITARIAN_AFF_INDICATOR,OF_INDICATOR,RETIREES_INDICATOR,FILCHI_INDICATOR
89537788.5714,FEMALE,37.75,MARRIED,NO_DATA,-0.32,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,965095.7,BUSINESS,N,N,Y,N,N
4419457.1429,FEMALE,60.8,SINGLE,MID,23.89,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,964273.95,BUSINESS,N,N,N,Y,Y
136483142.8571,FEMALE,82.5,SINGLE,HIGH,22.91,REGION VIII (EASTERN VISAYAS),TRADITIONAL,A,N,N,960000.5,BUSINESS,N,N,Y,Y,Y
112413602.8571,FEMALE,40.44,MARRIED,LOW,1.79,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,Y,N,959099.86,BUSINESS,N,N,Y,N,N
93970858.5714,MALE,47.86,MARRIED,LOW,12.23,REGION II (CAGAYAN VALLEY),TRADITIONAL,A,N,Y,956122.42,BUSINESS,N,N,N,N,N
46341614.2857,FEMALE,48.25,MARRIED,HIGH,23.35,REGION IV-A (CALABARZON),DIGITAL,A,N,N,953668.88,BUSINESS,N,N,Y,N,N
72130,FEMALE,38.7,SINGLE,MID,6.26,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,952460.87,BUSINESS,N,N,N,N,N
41074644.2857,FEMALE,37.01,SINGLE,MID,11.04,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,Y,949999.16,BUSINESS,N,N,N,N,N
52460615.7143,MALE,50.17,MARRIED,LOW,11.52,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,Y,949566.73,BUSINESS,N,N,N,N,N
111143045.7143,MALE,30.19,SINGLE,MID,0.83,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,946782.69,BUSINESS,N,N,Y,N,N
127424115.7143,MALE,28.21,SINGLE,MID,6.25,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,945040.47,BUSINESS,N,N,Y,N,N
10702385.7143,MALE,47.63,DIVORCED,MID,16.41,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,944546.22,BUSINESS,N,N,N,N,N
58101872.8571,MALE,37.84,MARRIED,MID,14.75,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,944093.57,BUSINESS,N,N,N,N,N
9634057.1429,FEMALE,51.03,MARRIED,HIGH,21.95,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,Y,943379.05,BUSINESS,N,N,N,N,N
16548114.2857,MALE,46.73,MARRIED,MID,14.2,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,941384.08,BUSINESS,N,N,N,N,N
110810572.8571,MALE,60.23,SINGLE,MID,13.82,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,940282.44,BUSINESS,N,N,N,Y,Y
83779431.4286,FEMALE,57.19,MARRIED,MID,4.72,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,N,938828.43,BUSINESS,N,N,N,N,N
16946444.2857,FEMALE,50.51,WIDOW(ER),MID,13.21,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,Y,938465.65,BUSINESS,N,N,Y,N,N
49771014.2857,FEMALE,59.62,MARRIED,LOW,23.75,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,Y,938097.57,BUSINESS,N,N,Y,Y,N
141540257.1429,FEMALE,68.25,WIDOW(ER),MID,17.23,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,932966.48,BUSINESS,N,N,Y,Y,N
21158301.4286,MALE,43.89,SINGLE,MID,13.45,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,929579.81,BUSINESS,N,N,Y,N,Y
35716742.8571,MALE,56.58,MARRIED,LOW,22.68,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,928789.93,BUSINESS,N,N,N,N,N
77395871.4286,FEMALE,61.48,MARRIED,MID,25.85,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,921965.99,BUSINESS,N,N,N,Y,N
76065187.1429,MALE,33.59,SINGLE,MID,10.82,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,921040.71,BUSINESS,N,N,Y,N,Y
99434044.2857,MALE,46.43,MARRIED,MID,12.52,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,919914.17,BUSINESS,N,N,N,N,N
123778815.7143,MALE,31.49,SINGLE,LOW,9.99,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,916897.79,BUSINESS,N,N,N,N,N
129440315.7143,FEMALE,40.26,SINGLE,MID,13.45,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,912903.55,BUSINESS,N,N,N,N,N
98306757.1429,MALE,46.56,MARRIED,MID,21.97,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,911047.33,BUSINESS,N,N,Y,N,Y
82380271.4286,MALE,46.31,MARRIED,MID,15.14,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,Y,908034.44,BUSINESS,N,N,Y,N,Y
125846171.4286,FEMALE,61.49,MARRIED,LOW,21.74,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,906045.65,BUSINESS,N,N,Y,Y,N
122751244.2857,FEMALE,47,SINGLE,MID,8.87,REGION II (CAGAYAN VALLEY),DIGITAL,A,N,Y,903654.99,BUSINESS,N,N,N,N,N
84575158.5714,FEMALE,48.57,MARRIED,MID,13.23,NO_DATA,NO_DATA,A,N,Y,900000.57,BUSINESS,N,N,N,N,N
129504000,MALE,58.21,MARRIED,MID,25.57,REGION XI (DAVAO REGION),TRADITIONAL,A,N,N,899999.21,BUSINESS,N,N,N,N,N
7706042.8571,MALE,61.78,MARRIED,MID,20.88,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,899997.78,BUSINESS,N,N,Y,Y,N
18704430,MALE,34.28,MARRIED,MID,13.19,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,897236.9,BUSINESS,N,N,N,N,N
27684944.2857,FEMALE,38.79,MARRIED,LOW,8.77,REGION IV-A (CALABARZON),DIGITAL,A,N,N,895235.35,BUSINESS,N,N,N,N,N
67067115.7143,FEMALE,34.75,MARRIED,MID,5.73,REGION VIII (EASTERN VISAYAS),DIGITAL,A,N,N,893176.5,BUSINESS,N,N,Y,N,N
38863187.1429,FEMALE,32.79,MARRIED,MID,11.33,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,890337.59,BUSINESS,N,N,N,N,N
26800258.5714,FEMALE,26.68,SINGLE,LOW,7.37,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,890196.82,BUSINESS,N,N,Y,N,N
95234957.1429,MALE,39.97,SINGLE,LOW,17.07,REGION XI (DAVAO REGION),DIGITAL,A,Y,N,886699.86,BUSINESS,N,N,N,N,N
107307057.1429,MALE,55.73,MARRIED,MID,18.45,MIMAROPA REGION,DIGITAL,A,N,Y,884760.1,BUSINESS,N,N,Y,N,N
52457914.2857,FEMALE,68.08,MARRIED,MID,21.65,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,884605.88,BUSINESS,N,N,Y,Y,N
96987144.2857,MALE,47.75,MARRIED,MID,13.72,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,883965,BUSINESS,N,N,N,N,N
75743158.5714,FEMALE,43.97,MARRIED,MID,10.91,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,Y,880876.24,BUSINESS,N,N,Y,N,N
44678815.7143,FEMALE,34.5,SINGLE,MID,9,REGION IV-A (CALABARZON),DIGITAL,A,N,N,879807.63,BUSINESS,N,N,Y,N,N
96103572.8571,FEMALE,33.5,SINGLE,LOW,14.08,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,878670.38,BUSINESS,N,N,Y,N,N
112678542.8571,FEMALE,53.83,SINGLE,MID,14.95,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,877116.9,BUSINESS,N,N,N,N,N
89513301.4286,MALE,61.21,MARRIED,MID,14.03,CORDILLERA ADMINISTRATIVE REGION (CAR),NO_DATA,A,N,N,874952.06,BUSINESS,N,N,N,Y,N
53796045.7143,MALE,68.07,MARRIED,MID,3.46,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,872124.24,BUSINESS,N,N,Y,Y,N
131413285.7143,FEMALE,47.02,MARRIED,MID,22.12,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,871922.8,BUSINESS,N,N,Y,N,Y
4303328.5714,MALE,77.38,MARRIED,HIGH,22.37,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,867382.93,BUSINESS,N,N,Y,Y,N
90677800,MALE,60.9,MARRIED,LOW,21.28,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,866500.98,BUSINESS,N,N,N,N,N
26913445.7143,FEMALE,35.25,SINGLE,MID,5.07,REGION IX (ZAMBOANGA PENINSULA),DIGITAL,A,N,N,865579.61,BUSINESS,N,N,Y,N,N
2287458.5714,MALE,56.91,MARRIED,MID,13.1,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,862625.11,BUSINESS,N,N,N,N,N
19268942.8571,FEMALE,50.38,MARRIED,MID,17.84,REGION IV-A (CALABARZON),DIGITAL,A,N,N,859341.58,BUSINESS,N,N,Y,N,Y
114410415.7143,MALE,48.02,MARRIED,LOW,5.7,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,858596.35,BUSINESS,N,N,Y,N,N
73167015.7143,FEMALE,48,WIDOW(ER),MID,12.4,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,855288.99,BUSINESS,N,N,N,N,Y
48578801.4286,FEMALE,31.84,SINGLE,MID,8.17,REGION IV-A (CALABARZON),DIGITAL,A,N,N,854994.88,BUSINESS,N,N,Y,N,N
7488744.2857,MALE,30.58,SINGLE,MID,12.9,REGION VI (WESTERN VISAYAS),DIGITAL,A,N,N,853157.48,BUSINESS,N,N,Y,N,N
137494330,FEMALE,40.11,MARRIED,LOW,10.76,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,852799.81,BUSINESS,N,N,N,N,Y
7710214.2857,FEMALE,44.43,SINGLE,MID,20.74,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,850993.28,BUSINESS,N,N,Y,N,N
53576615.7143,MALE,50.72,MARRIED,LOW,11.92,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,849261.56,BUSINESS,N,N,N,N,N
58715431.4286,MALE,49.16,MARRIED,NO_DATA,6.61,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,848688.62,BUSINESS,N,N,N,N,N
87815358.5714,FEMALE,60.48,WIDOW(ER),MID,11.15,REGION IV-A (CALABARZON),DIGITAL,A,N,N,847994.69,BUSINESS,N,N,Y,N,N
93167915.7143,FEMALE,33.19,SINGLE,MID,9.74,REGION IV-A (CALABARZON),DIGITAL,A,N,N,847312.09,BUSINESS,N,Y,Y,N,Y
47922158.5714,FEMALE,32.4,MARRIED,MID,12.14,REGION XI (DAVAO REGION),DIGITAL,A,N,N,845666.52,BUSINESS,N,N,Y,N,N
132154301.4286,MALE,52.17,MARRIED,MID,12.23,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,Y,844455.3,BUSINESS,N,N,N,N,N
69306500,FEMALE,35.93,SINGLE,MID,19.6,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,840447.24,BUSINESS,N,N,Y,N,N
57264574.2857,MALE,55.1,MARRIED,MID,5.96,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,Y,Y,839438.87,BUSINESS,N,N,Y,N,Y
94957114.2857,FEMALE,56.33,SINGLE,MID,16.4,REGION I (ILOCOS REGION),TRADITIONAL,A,N,Y,836542.87,BUSINESS,N,N,Y,N,N
125420244.2857,MALE,38.44,MARRIED,MID,6.87,REGION IV-A (CALABARZON),DIGITAL,A,N,N,834451.36,BUSINESS,N,N,N,N,N
49113428.5714,MALE,75.84,MARRIED,MID,24.94,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,833911.7,BUSINESS,N,N,Y,Y,N
92925957.1429,FEMALE,56.74,MARRIED,HIGH,18.23,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,827625.09,BUSINESS,N,N,Y,N,N
142149615.7143,FEMALE,55.52,SEPARATED,MID,11.64,REGION IX (ZAMBOANGA PENINSULA),DIGITAL,A,Y,Y,823078.35,BUSINESS,N,N,N,N,N
78108101.4286,FEMALE,40.83,SINGLE,MID,7.88,REGION IV-A (CALABARZON),DIGITAL,A,Y,N,821163.03,BUSINESS,N,N,Y,N,N
46432885.7143,MALE,63.59,MARRIED,MID,23.65,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,Y,Y,820502.49,BUSINESS,N,N,N,Y,N
137062028.5714,FEMALE,65.09,MARRIED,MID,21.18,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,817894.12,BUSINESS,N,N,Y,Y,N
93401715.7143,FEMALE,59.01,OTHER,MID,13.78,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,Y,817091.3,BUSINESS,N,N,N,N,N
79535031.4286,MALE,34.32,SINGLE,NO_DATA,3.8,REGION I (ILOCOS REGION),DIGITAL,A,Y,N,815912.98,BUSINESS,N,N,Y,N,N
4278788.5714,FEMALE,43.36,SINGLE,NO_DATA,1.47,REGION VIII (EASTERN VISAYAS),DIGITAL,A,N,N,813497.46,BUSINESS,N,N,N,N,N
72885715.7143,FEMALE,45.92,SINGLE,MID,12.93,REGION IV-A (CALABARZON),DIGITAL,A,Y,Y,813284.23,BUSINESS,N,N,Y,N,N
69141985.7143,MALE,65.49,MARRIED,MID,14.07,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,812628.03,BUSINESS,N,N,N,Y,N
5113172.8571,MALE,47.01,MARRIED,LOW,13.19,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,809489.73,BUSINESS,N,N,Y,N,N
99007972.8571,FEMALE,42.53,MARRIED,LOW,6.84,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,808930.23,BUSINESS,N,N,Y,N,N
126429460,FEMALE,32.13,SINGLE,NO_DATA,5.54,MIMAROPA REGION,DIGITAL,A,N,N,805514.89,BUSINESS,N,N,N,N,N
133975487.1429,MALE,63.28,MARRIED,LOW,10.59,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,805381.52,BUSINESS,N,N,N,Y,N
93389928.5714,FEMALE,42.24,SINGLE,MID,18.24,REGION IV-A (CALABARZON),DIGITAL,A,N,N,803174.21,BUSINESS,N,Y,N,N,N
57847374.2857,FEMALE,48.31,SINGLE,MID,0.83,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,800000.31,BUSINESS,N,N,Y,N,N
66921114.2857,MALE,37.82,MARRIED,MID,15.24,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,799999.82,BUSINESS,N,N,Y,N,N
75576174.2857,FEMALE,31.8,SINGLE,MID,2.82,REGION III (CENTRAL LUZON),DIGITAL,A,Y,N,799998.8,BUSINESS,N,N,N,N,N
78012057.1429,FEMALE,66.87,WIDOW(ER),MID,19.54,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,798943.82,BUSINESS,N,N,N,Y,N
24482558.5714,FEMALE,34.52,MARRIED,MID,5.75,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,798855.14,BUSINESS,N,N,Y,N,N
22479928.5714,FEMALE,51.41,MARRIED,MID,19.35,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,797848.91,BUSINESS,N,N,Y,N,N
56690244.2857,FEMALE,39.87,MARRIED,MID,7.34,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,797607.72,BUSINESS,N,N,N,N,N
109696258.5714,MALE,32.87,SINGLE,HIGH,6.33,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,797176.79,BUSINESS,N,N,N,N,Y
25843715.7143,FEMALE,44.82,MARRIED,MID,14.26,REGION XI (DAVAO REGION),TRADITIONAL,A,Y,N,794662.78,BUSINESS,N,N,Y,N,N
106859931.4286,FEMALE,37.31,SINGLE,NO_DATA,0.97,REGION XIII (CARAGA),DIGITAL,A,N,N,793664.96,BUSINESS,N,N,Y,N,N
13749485.7143,FEMALE,45.01,MARRIED,MID,21.33,REGION IV-A (CALABARZON),DIGITAL,A,N,Y,792405.52,BUSINESS,N,N,Y,N,N
6433901.4286,FEMALE,39.99,MARRIED,MID,10.13,REGION IX (ZAMBOANGA PENINSULA),DIGITAL,A,Y,N,791083.98,BUSINESS,N,N,Y,N,N
41179328.5714,MALE,46.87,MARRIED,HIGH,24.51,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,785744.96,BUSINESS,N,N,Y,N,N
123488715.7143,FEMALE,38.65,MARRIED,LOW,13.52,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,785617.78,BUSINESS,N,N,N,N,N
78727130,MALE,72.39,MARRIED,MID,6.48,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,784621.3,BUSINESS,N,N,N,Y,Y
139656714.2857,MALE,62.88,SINGLE,MID,25.23,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,783998.88,BUSINESS,N,N,Y,Y,N
84884287.1429,FEMALE,36.4,MARRIED,MID,13.33,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,779799.35,BUSINESS,N,N,N,N,N
72794558.5714,FEMALE,32.36,SINGLE,MID,6.14,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,Y,778946.36,BUSINESS,N,N,Y,N,N
96143630,FEMALE,49.25,MARRIED,MID,9.83,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,778852.37,BUSINESS,N,N,N,N,N
109724885.7143,MALE,74.41,MARRIED,MID,23.51,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,778660.21,BUSINESS,N,N,Y,Y,N
132487572.8571,FEMALE,34.7,MARRIED,MID,13.4,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,778136.12,BUSINESS,N,N,N,N,N
130134172.8571,MALE,60.74,MARRIED,LOW,12.47,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,776721.21,BUSINESS,N,N,N,Y,N
125909858.5714,FEMALE,54.74,SEPARATED,MID,15.9,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,N,774997.5,BUSINESS,N,N,Y,N,N
49849642.8571,FEMALE,66.13,MARRIED,MID,20.42,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,774983.44,BUSINESS,N,N,N,Y,N
59307601.4286,MALE,41.05,SINGLE,MID,13.22,REGION XI (DAVAO REGION),DIGITAL,A,N,Y,772075.71,BUSINESS,N,N,N,N,Y
120312300,MALE,54.62,MARRIED,MID,23.76,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,771463.5,BUSINESS,N,N,N,N,Y
11157244.2857,MALE,30.92,SINGLE,MID,9.53,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,770072.1,BUSINESS,N,N,Y,N,N
48034571.4286,MALE,56.03,MARRIED,MID,21.48,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,770005.1,BUSINESS,N,N,Y,N,N
71233158.5714,MALE,39.33,MARRIED,MID,13.3,REGION IV-A (CALABARZON),DIGITAL,A,N,N,767928.14,BUSINESS,N,N,N,N,N
61290028.5714,FEMALE,52.21,MARRIED,MID,24.26,REGION VII (CENTRAL VISAYAS),DIGITAL,A,Y,N,767809.62,BUSINESS,N,Y,Y,N,Y
71002945.7143,FEMALE,52.83,MARRIED,NO_DATA,0.43,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,766704.43,BUSINESS,N,N,N,N,N
141344474.2857,MALE,37.67,SINGLE,NO_DATA,1.28,REGION XII (SOCCSKSARGEN),DIGITAL,A,N,N,766139.5,BUSINESS,N,N,N,N,Y
62795885.7143,MALE,54.66,MARRIED,MID,23.39,REGION I (ILOCOS REGION),TRADITIONAL,A,Y,Y,765989.06,BUSINESS,N,N,Y,N,Y
102317844.2857,MALE,60.88,MARRIED,MID,6.43,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,765744.5,BUSINESS,N,N,Y,Y,N
37049728.5714,FEMALE,74.28,MARRIED,HIGH,26.39,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,N,765465,BUSINESS,N,N,Y,Y,N
76170242.8571,MALE,55.77,MARRIED,MID,19.23,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,N,Y,763135.69,BUSINESS,N,N,Y,N,N
141422285.7143,MALE,63.64,MARRIED,MID,27.99,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,Y,762869.14,BUSINESS,N,N,Y,Y,N
80845114.2857,MALE,39.13,MARRIED,MID,17.79,REGION XI (DAVAO REGION),TRADITIONAL,A,N,Y,762293.53,BUSINESS,N,N,Y,N,Y
53325987.1429,MALE,41.48,MARRIED,MID,7.24,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,761750.47,BUSINESS,N,N,N,N,N
65585642.8571,FEMALE,48.92,SINGLE,MID,19.77,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,756000.92,BUSINESS,N,Y,Y,N,Y
3238658.5714,MALE,33.16,SINGLE,MID,8.53,NATIONAL CAPITAL REGION,DIGITAL,A,N,Y,755967.36,BUSINESS,N,N,N,N,N
88937430,MALE,34.46,MARRIED,MID,12.25,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,754002.34,BUSINESS,N,N,Y,N,Y
131562528.5714,FEMALE,52.1,OTHER,MID,15.71,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,753914.92,BUSINESS,N,N,N,N,Y
14494685.7143,FEMALE,47.8,MARRIED,MID,15.67,REGION IV-A (CALABARZON),TRADITIONAL,A,N,N,750974.35,BUSINESS,N,N,N,N,N
40198785.7143,MALE,51.07,SEPARATED,MID,21.36,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,750001.07,BUSINESS,N,N,N,N,N
28920901.4286,MALE,50.7,MARRIED,MID,9.87,NO_DATA,NO_DATA,A,Y,N,749998.7,BUSINESS,N,N,N,N,N
129372145.7143,MALE,56.44,SINGLE,MID,4.12,REGION VII (CENTRAL VISAYAS),TRADITIONAL,A,Y,Y,749998.44,BUSINESS,N,N,Y,N,N
129321457.1429,FEMALE,59.09,MARRIED,MID,25.12,REGION IV-A (CALABARZON),TRADITIONAL,A,Y,N,748223.37,BUSINESS,N,N,Y,N,N
53797014.2857,MALE,56.83,MARRIED,HIGH,22.94,REGION III (CENTRAL LUZON),DIGITAL,A,N,N,746018.09,BUSINESS,N,N,N,N,N
106831485.7143,FEMALE,45.28,MARRIED,MID,22.66,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,745458.37,BUSINESS,N,N,Y,N,N
107733728.5714,MALE,50.66,MARRIED,HIGH,25.02,NATIONAL CAPITAL REGION,DIGITAL,A,Y,Y,743235.71,BUSINESS,N,N,Y,N,N
101996701.4286,FEMALE,44.69,MARRIED,HIGH,6.03,REGION XII (SOCCSKSARGEN),DIGITAL,A,N,N,739592.5,BUSINESS,N,N,Y,N,N
120323128.5714,FEMALE,41.04,MARRIED,MID,14.88,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,737890.61,BUSINESS,N,N,N,N,N
45128842.8571,FEMALE,62.75,MARRIED,MID,16.63,NATIONAL CAPITAL REGION,TRADITIONAL,A,Y,N,737147.43,BUSINESS,N,N,N,Y,N
123964114.2857,FEMALE,41.4,MARRIED,MID,13.59,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,737017.69,BUSINESS,N,N,N,N,N
37430071.4286,FEMALE,50.18,MARRIED,MID,21.78,REGION VI (WESTERN VISAYAS),DIGITAL,A,Y,Y,735775.96,BUSINESS,N,N,Y,N,N
37052157.1429,MALE,51.13,SINGLE,MID,25.49,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,735405.84,BUSINESS,N,N,Y,N,N
24698501.4286,FEMALE,36.44,SINGLE,MID,9.88,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,734243.61,BUSINESS,N,N,Y,N,N
2374328.5714,MALE,60.66,MARRIED,HIGH,21.76,REGION I (ILOCOS REGION),DIGITAL,A,Y,Y,734224.57,BUSINESS,N,N,Y,Y,N
23657745.7143,MALE,37.49,SINGLE,MID,4.24,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,730666.48,BUSINESS,N,N,Y,N,N
23193231.4286,FEMALE,59.8,MARRIED,MID,0.27,NO_DATA,NO_DATA,A,N,N,729142.8,BUSINESS,N,N,N,Y,N
129646857.1429,MALE,59.11,MARRIED,MID,26.47,REGION X (NORTHERN MINDANAO),TRADITIONAL,A,Y,Y,727854.47,BUSINESS,N,N,Y,N,Y
81060358.5714,FEMALE,44.67,MARRIED,MID,9.71,NATIONAL CAPITAL REGION,DIGITAL,A,Y,N,727304.39,BUSINESS,N,N,Y,N,N
138762445.7143,FEMALE,35.13,MARRIED,LOW,4.75,REGION III (CENTRAL LUZON),DIGITAL,A,N,Y,723718.85,BUSINESS,N,N,Y,N,N
26415515.7143,MALE,54.27,OTHER,MID,8.01,REGION IV-A (CALABARZON),TRADITIONAL,A,N,Y,723223.38,BUSINESS,N,N,N,N,Y
25342557.1429,MALE,43.06,SINGLE,MID,13.26,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,Y,722693.76,BUSINESS,N,N,N,N,N
89938885.7143,MALE,39.66,MARRIED,MID,23.07,REGION I (ILOCOS REGION),TRADITIONAL,A,N,N,721564,BUSINESS,N,N,Y,N,N
119563474.2857,FEMALE,26.55,MARRIED,NO_DATA,3.71,REGION IV-A (CALABARZON),DIGITAL,A,N,N,721005.93,BUSINESS,N,N,N,N,N
1645500,MALE,41.92,MARRIED,MID,19.03,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,720712.07,BUSINESS,N,N,Y,N,N
91828414.2857,FEMALE,42.8,MARRIED,MID,13.89,REGION VII (CENTRAL VISAYAS),DIGITAL,A,N,N,720164.76,BUSINESS,N,N,Y,N,N
110978887.1429,FEMALE,37.49,SINGLE,MID,12.71,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,720038.77,BUSINESS,N,N,Y,N,N
51569430,MALE,48.03,MARRIED,MID,13.43,NATIONAL CAPITAL REGION,TRADITIONAL,A,N,N,719997.45,BUSINESS,N,N,N,N,N
131883588.5714,FEMALE,44.83,MARRIED,MID,4.58,REGION XII (SOCCSKSARGEN),DIGITAL,A,Y,Y,718716.27,BUSINESS,N,N,N,N,N
16945588.5714,MALE,52.12,MARRIED,LOW,5.62,REGION VI (WESTERN VISAYAS),TRADITIONAL,A,N,N,717917.99,BUSINESS,N,N,N,N,N
695885.7143,FEMALE,71.13,MARRIED,MID,24.86,REGION XII (SOCCSKSARGEN),TRADITIONAL,A,N,N,717836.32,BUSINESS,N,N,N,Y,Y
109391028.5714,FEMALE,44.56,SINGLE,LOW,22.66,REGION III (CENTRAL LUZON),TRADITIONAL,A,N,N,717728.67,BUSINESS,N,N,N,N,N
6479071.4286,MALE,69.35,SINGLE,MID,19.33,NATIONAL CAPITAL REGION,DIGITAL,A,N,N,717531.4,BUSINESS,N,N,Y,Y,N
49665871.4286,MALE,56.73,MARRIED,MID,25.13,REGION III (CENTRAL LUZON),TRADITIONAL,A,Y,Y,716666.4,BUSINESS,N,N,Y,N,N
43163060,FEMALE,39.06,MARRIED,HIGH,0.76,REGION I (ILOCOS REGION),DIGITAL,A,N,N,716346.6,BUSINESS,N,N,N,N,N
